run_id,config_id,repeat,status,step,measured,phase,context,name,direction,duration_s,timing_synchronized,transferred_gb,effective_bandwidth_gb_s,event_status
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,24,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2591443546116352,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,24,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6931049861013889,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3036131262779236,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6267383210361004,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.27226951718330383,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6357396729290485,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2577354945242405,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,25,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6983591169118881,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.2896917164325714,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6359006240963936,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26086650788784027,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6206666193902493,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2693307064473629,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,26,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6922939196228981,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.31146737560629845,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6351985223591328,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26545365154743195,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6277685686945915,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26037216931581497,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,27,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6901687495410442,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3021537587046623,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6365470997989178,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2670425474643707,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6207682751119137,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2712039425969124,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,28,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6917874366044998,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.30913934484124184,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6218549646437168,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26205316185951233,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6345360241830349,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2577572166919708,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,29,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6918566562235355,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3158009499311447,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6363772302865982,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26904747262597084,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.7647478505969048,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26215751469135284,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,30,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6930298544466496,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3105808384716511,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6356266736984253,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2724962793290615,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6349478363990784,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2630493491888046,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,31,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.7019553370773792,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.2926147021353245,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6297366917133331,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2603818289935589,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6323385275900364,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2640356682240963,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,32,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.8320411816239357,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,rollout,rollout,actor_parameters,cpu_to_gpu,0.40548599138855934,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6298749633133411,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2690453380346298,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6190305799245834,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26199957728385925,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,1,False,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6849542818963528,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,rollout,rollout,actor_parameters,cpu_to_gpu,0.3000088706612587,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6313894055783749,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.44027361646294594,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6309361532330513,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2628191448748112,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,2,False,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6871727593243122,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.30802644044160843,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.630216620862484,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.44483526796102524,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6301916986703873,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2577443830668926,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,3,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6921997219324112,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.31222881376743317,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6321518532931805,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.273665651679039,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6332886889576912,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2646276019513607,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,4,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6879263035953045,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3057025745511055,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6320909336209297,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26693300530314445,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.619590736925602,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.27497438713908195,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,5,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6856195405125618,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3131835162639618,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.63498580083251,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26158588007092476,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6286697946488857,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2631424367427826,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,6,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6867569237947464,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.4179958589375019,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.634499330073595,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2690761424601078,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6317086890339851,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.2614164464175701,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,7,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6931585110723972,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3174467384815216,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6323581896722317,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.262453343719244,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6288186870515347,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26329305768013,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,8,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6890451349318027,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.30681241676211357,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6294433139264584,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2634999677538872,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.8007503338158131,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26550377905368805,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,9,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6868868358433247,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.309562336653471,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6286757066845894,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26163291931152344,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6270287185907364,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26822303235530853,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,10,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6860211342573166,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.29228027164936066,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6239468529820442,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26541249081492424,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6300517246127129,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.25771044567227364,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,11,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6903159581124783,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.31542519107460976,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6283204890787601,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.41735807061195374,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.629387591034174,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.25889770686626434,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,12,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6869538091123104,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3111676946282387,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6280415244400501,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2714269571006298,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6287802308797836,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26467176899313927,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,13,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6892171204090118,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3069270923733711,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6351244896650314,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.26347608491778374,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6327060014009476,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26266705244779587,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,14,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.6917056106030941,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.3143021762371063,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6327622383832932,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,reference_log_prob,reference_log_prob,reference_parameters,cpu_to_gpu,0.2616863399744034,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,reference_log_prob,reference_log_prob,reference_parameters,gpu_to_cpu,0.6195355132222176,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,actor_update,actor_update,actor_parameters,cpu_to_gpu,0.26869670674204826,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,15,True,actor_update,actor_update,actor_parameters,gpu_to_cpu,0.682601522654295,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,16,True,rollout,rollout,actor_parameters,cpu_to_gpu,0.4885905832052231,False,5.750783920288086,,end
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,16,True,actor_log_prob,actor_log_prob,actor_parameters,gpu_to_cpu,0.6353231929242611,False,5.750783920288086,,end
